cell_id,mae_advantage_c,rmse_advantage_c,minimum_days,maximum_days,sites,mean_latitude,mean_longitude,absolute_latitude_deg,altitude_m,station_minus_era5_elevation_m,absolute_elevation_mismatch_m,era5_orography_sd_m,era5_filtered_subgrid_orography_sd_m,era5_subgrid_orography_slope,era5_land_fraction_100km,era5_landsea_heterogeneity_100km,climate_belt,spatial_block
b169s0065,-1.2264541130774749,-1.8543198369817857,365,365,1,62.2666666,127.0666666,62.2666666,231.42,-55.4706107693996,55.4706107693996,21.879330931765328,13.168928936564123,0.0030023794251561,0.9863807555100386,0.0265178980420374,midlatitude,15_30
b169s0066,-0.44060814178313085,-0.6156673868847226,365,365,1,62.7333333,129.6666666,62.7333333,89.76,-52.45406809431488,52.45406809431488,26.18657816507676,17.114836580613513,0.0065033388451886,0.977601389688588,0.0342205643058416,midlatitude,15_30
b169s0070,-0.8397358536786461,-1.1666520803978717,363,363,1,62.7833333,136.85,62.7833333,288.64,-79.00503554478803,79.00503554478803,47.519786473437016,39.85681523655951,0.0082575879816245,0.9933533013207808,0.0113690328362688,midlatitude,15_31
b169s0076,-1.871327772403232,-2.290910721777555,365,365,1,62.7833333,148.1666666,62.7833333,655.0,-270.211145585257,270.211145585257,134.27312107305988,109.55088495362284,0.0258322275551507,0.9916124224779302,0.0122480670834023,midlatitude,15_32
b169s0077,-1.3809408885336156,-1.665545147040562,365,365,1,62.1,150.6833333,62.1,348.79,-316.4293503581925,316.4293503581925,169.0556985240237,131.36882055729785,0.0293284456892846,0.9884003667046156,0.0477485774790315,midlatitude,15_33
b169s0078,-0.811172042972168,-1.0742809841662646,365,365,2,62.6833333,152.3666666,62.6833333,232.5,-152.91788019296578,152.91788019296578,94.22068835742364,76.66023841922478,0.0173630172196891,0.9907814751827666,0.051376823006616,midlatitude,15_33
b169s0080,-1.8187163297385534,-2.428025559264935,365,365,1,62.5166666,155.8,62.5166666,499.84,-259.73209352992893,259.73209352992893,146.90632693133722,123.53526207692832,0.0282672899402426,0.919534323075023,0.2410225260090644,midlatitude,15_33
b169s0115,-1.2725564423196831,-1.7314430977544788,365,365,1,62.1166666,-136.2,62.1166666,543.0,-303.40199425434434,303.40199425434434,135.14029326410162,117.07174318798126,0.0282376371970975,0.9734209318332546,0.0302909659693585,midlatitude,15_4
b169s0116,-1.309839311346565,-1.4363228445727128,365,365,1,62.2333333,-133.35,62.2333333,717.0,-439.0787211882312,439.0787211882312,287.4806878482885,160.8917473869994,0.0425577870114382,0.9663232821219676,0.0337704784029118,midlatitude,15_4
b169s0126,-0.7083525817825901,-0.9237167609563747,365,365,1,62.462778,-114.440278,62.462778,205.74,6.658004774826139,6.658004774826139,15.057517390912032,9.188783509137348,0.0025505465971233,0.7330666755003186,0.289665630742676,midlatitude,15_6
b169s0128,-1.0252591106815423,-1.384422631125238,365,365,1,62.7,-109.15,62.7,168.0,-96.72670968169456,96.72670968169456,17.26684082031209,13.339567871093442,0.0036064946651457,0.8364770291292528,0.1576327986835748,midlatitude,15_7
b169s0137,-0.6319480858027514,-0.7954768741171717,365,365,1,62.81139,-92.115833,62.81139,28.65,10.13552427086007,10.13552427086007,7.749497212642106,4.192631536946066,0.0010069072510963,0.52280212893002,0.4225176485362079,midlatitude,15_8
b169s0159,-0.35078509642352146,-0.4434111969166111,365,365,1,62.5666666,-50.4166666,62.5666666,22.0,-53.50626698170197,53.50626698170197,24.762253242864738,21.885351494831266,0.0051214770815075,0.4535252525101093,0.4596335497379885,midlatitude,15_12
b170s0006,-0.4329055419231267,-0.634257940241862,357,357,1,63.2833333,12.1166666,63.2833333,583.0,-119.79123900116429,119.79123900116429,120.19109333928029,97.89739019921602,0.0222691634333647,0.8493433062906767,0.2399512502911427,midlatitude,15_19
b170s0007,-0.2124774695316066,-0.3071084151624116,364,364,1,63.2,14.5,63.2,376.0,22.697649044271145,22.697649044271145,48.50565795898438,31.32130737304687,0.0082217395305633,0.9006020431045912,0.1596461514382048,midlatitude,15_19
b170s0008,-0.4038085407818064,-0.7250409144907031,365,365,1,63.6833333,16.95,63.6833333,214.0,-65.19019671015667,65.19019671015667,39.94564733995357,36.16678561193845,0.0075084253197538,0.829360140595829,0.2771166042715863,midlatitude,15_19
b170s0009,-0.34899919607483465,-0.5575741356550192,365,365,1,63.408339,18.990039,63.408339,107.89,12.964071576214778,12.964071576214778,31.67817237277456,28.87950849734485,0.0061813372061564,0.6110690012145282,0.4081972385244599,midlatitude,15_19
b170s0010,-0.5032331260557618,-0.7296870272918855,365,365,2,63.266666650000005,21.3530555,63.266666650000005,10.0,1.9740443291883,7.087297675896768,3.2466119321771254,2.775941848947968,0.0006416263629962,0.5506719723022668,0.4109529645632457,midlatitude,15_20
b170s0011,-0.2927661070304706,-0.46080594735387587,365,365,2,63.424125,23.097286500000003,63.424125,35.655,-9.54711810651281,9.54711810651281,8.968179544235277,7.291878913711812,0.001611631159944,0.6626362233711918,0.3778624090619767,midlatitude,15_20
b170s0012,-0.25827108901748763,-0.47872030003810245,365,365,3,63.5444444,25.24444443333333,63.5444444,123.26666666666668,-0.1244186526992573,7.0081026937121225,14.677013332427316,13.23613799717078,0.003021938387959,0.7866531059353288,0.2672177049963333,midlatitude,15_20
b170s0013,-0.06734820263886054,-0.10236175644211176,365,365,3,63.3301611,27.443696400000004,63.3301611,132.45000000000002,8.937923320181744,28.20255085811829,19.33784024055109,16.266884212311655,0.0038151335797887,0.8498677821920807,0.1424791128847204,midlatitude,15_20
b170s0014,-0.3061871099984425,-0.5240668350662039,365,365,1,63.3833333,28.6666666,63.3833333,165.5,5.937628241750531,5.937628241750531,23.6015223297626,21.13001111042317,0.0049411923214385,0.8574286059477583,0.1148016246969181,midlatitude,15_20
b170s0015,-0.2805338315340892,-0.5178557092574726,360,360,1,63.8333333,30.8166666,63.8333333,182.0,-30.388958871695365,30.388958871695365,20.546604609645197,17.260886972688834,0.0039439883398872,0.8721177186155042,0.1147383425656958,midlatitude,15_21
b170s0016,-0.3495583204264678,-0.468011830665239,365,365,1,63.2666666,33.4166666,63.2666666,128.0,-21.21968656141493,21.21968656141493,12.175514634466232,11.921568896175724,0.0024670791272991,0.8254005937100821,0.1883528903771109,midlatitude,15_21
b170s0019,-0.1246810572251088,-0.1817331273083751,362,362,1,63.1166666,39.2333333,63.1166666,34.0,-57.39620757013081,57.39620757013081,26.41205830385193,12.544533703634867,0.0036852141908416,0.919066792058996,0.1904118992725676,midlatitude,15_21
b170s0020,-0.14818349930605587,-0.27167324104376567,364,364,1,63.4833333,41.8,63.4833333,18.0,-12.752928645198631,12.752928645198631,7.793635840942357,6.019566058989232,0.0014139126217764,0.963153186847196,0.1311539041395658,midlatitude,15_22
b170s0022,-0.40244745253106395,-0.591910454909825,365,365,1,63.5833333,45.6333333,63.5833333,62.0,-78.66758595531965,78.66758595531965,27.61763700624429,17.59124611770805,0.0039694241480298,0.9955364018689672,0.0255399786840941,midlatitude,15_22
b170s0024,-0.21734662478372815,-0.3072860978299488,365,365,1,63.45,48.9,63.45,158.0,-0.9369044219993724,0.9369044219993724,17.53433593750003,14.104550781250024,0.0034763351082801,0.9987301412189268,0.0039506689149888,midlatitude,15_22
b170s0026,-0.21466345971167555,-0.36272909453783125,365,365,1,63.55,53.8166666,63.55,137.0,1.5694949127311872,1.5694949127311872,14.113828254140598,11.496195498510716,0.0027711484967863,0.9982615032522516,0.0049341959216118,midlatitude,15_23
b170s0034,-0.4065078293315896,-0.6670550404646759,365,365,1,63.6666666,69.6,63.6666666,85.8,-1.5140795210073463,1.5140795210073463,9.917145276582062,6.969489150732451,0.0015676201930987,0.9585518701389708,0.0507921158253732,midlatitude,15_24
b170s0037,-0.24083592220295927,-0.41872492037797676,365,365,1,63.1166666,75.2833333,63.1166666,131.0,16.13155542661997,16.13155542661997,8.231020572218682,6.09049967509142,0.0015038439759413,0.920028295055341,0.0591806789489167,midlatitude,15_25
b170s0043,-0.3234592156954504,-0.45776453080627794,365,365,1,63.15,87.95,63.15,46.0,-21.101477377596023,21.101477377596023,19.05348022460944,14.081295166015671,0.0036188280582428,0.9896969463927368,0.0172028262040448,midlatitude,15_26
b170s0055,-0.41166999606593024,-0.5760853952974656,365,365,1,63.0333333,112.4833333,63.0333333,422.0,108.27537412518774,108.27537412518774,30.65982127291377,31.598750412292738,0.0070509873542472,0.9733946112835588,0.0607054303631932,midlatitude,15_29
b170s0058,-1.0682658209802456,-1.5692751213744083,365,365,1,63.2833333,118.3333333,63.2833333,119.0,-32.52913515569,32.52913515569,25.72729754845584,14.280998660624643,0.0036516782603257,0.9910822099864895,0.0116408584798662,midlatitude,15_29
b170s0059,-0.9592747381773027,-1.392689990443321,365,365,1,63.45,120.3166666,63.45,115.31,-25.484938092486544,25.484938092486544,20.281652846376907,13.415427317289948,0.0034631924379706,0.9872673345006776,0.016575391991445,midlatitude,15_30
b170s0060,-0.5230304969338396,-0.680148287095792,365,365,1,63.7666666,121.6166666,63.7666666,111.0,-16.91610148621139,16.91610148621139,17.41730836789828,9.167612113531836,0.0027370317669624,0.979801073278512,0.025476705812599,midlatitude,15_30
b170s0064,-0.8353411870360753,-1.0560046928528386,364,364,1,63.5166666,129.4833333,63.5166666,79.0,-33.93653449947672,33.93653449947672,29.030934018133298,15.817457071622655,0.0041898339314063,0.9722057367164972,0.0394571577731197,midlatitude,15_30
b170s0071,-1.581953633626301,-2.0212796269979596,365,365,1,63.25,143.15,63.25,741.0,-153.31936014082223,153.31936014082223,79.8799377441407,60.04943847656252,0.014304631203413,0.9893782838762823,0.0132854179516527,midlatitude,15_32
b170s0078,-2.4197882762891494,-3.452389603262393,365,365,1,63.3,158.5,63.3,709.0,-255.75072081189853,255.75072081189853,145.39583129882834,127.75986633300796,0.0278421081602573,0.961405993028526,0.1634115609583108,midlatitude,15_33
b170s0111,-1.3883206375263615,-1.6226424019679488,365,365,1,63.616389,-135.868333,63.616389,503.83,-333.71315837321805,333.71315837321805,166.23719447018038,151.35605740824832,0.0328768861937671,0.9811044917750544,0.0221324233031005,midlatitude,15_4
b170s0114,-0.7697745243890864,-0.9342027830943574,365,365,1,63.25,-130.0333333,63.25,1379.0,-175.63867731028515,175.63867731028515,192.8762202432136,172.6713636434334,0.0385304627228052,0.9836075534360248,0.0279002889452398,midlatitude,15_4
b170s0120,-0.6985743717839963,-1.1554314596088429,365,365,1,63.1333333,-117.25,63.1333333,271.0,11.587686023562355,11.587686023562355,16.280990747289955,11.074570080053649,0.0026278419915437,0.8666569641089684,0.1646705424144325,midlatitude,15_6
b170s0144,-0.6398209084530887,-0.7384656443752659,365,365,1,63.753195000000005,-68.552916,63.753195000000005,34.0,-76.77319718363648,76.77319718363648,24.637088919020176,17.71644175462507,0.0047905484101822,0.7236465962044919,0.3399226366353221,midlatitude,15_11
b170s0168,-0.34147786230786287,-0.4227115033566711,364,364,1,63.4333333,-20.2833333,63.4333333,40.0,42.42547769649923,42.42547769649923,5.200233022607451,2.6803624683960114,0.0010766695814157,0.329779725665917,0.4208762669249441,midlatitude,15_15
b171s0006,-0.20316581127048464,-0.30104689752130015,360,360,1,64.5,14.2166666,64.5,550.0,-15.23113775059528,15.23113775059528,146.46720602070312,99.0108548261963,0.0248469105183929,0.850009951887418,0.2324478218088685,midlatitude,15_19
b171s0010,-0.35097308375650577,-0.4826794506438688,365,365,2,64.287386,21.963446,64.287386,27.075,-2.1495897770385426,4.337074290098627,7.316805954027947,6.52911770609126,0.0014994710208827,0.6088057026573259,0.4002013561697272,midlatitude,15_20
b171s0011,-0.18653656910388225,-0.38282206983053985,365,365,4,64.416666625,24.11666665,64.416666625,26.7,-3.754114758914368,14.06963349710016,4.608011492378512,3.79947822411925,0.0009461026107937,0.644827651218844,0.3878631727901916,midlatitude,15_20
b171s0012,-0.37054246460494394,-0.6444637810809836,365,365,2,64.59166665000001,25.76180555,64.59166665000001,81.75,3.393958396016721,3.393958396016721,10.996765581857932,7.57487523378432,0.0017113903572855,0.7622132965890516,0.3201758684049736,midlatitude,15_20
b171s0013,-0.24662649188750263,-0.35169749863115757,365,365,3,64.2062684,27.9252491,64.2062684,157.07000000000002,-12.994853782058536,12.994853782058536,24.138016797516965,18.556539833207623,0.0041459586388265,0.8745818205913013,0.1577748439471201,midlatitude,15_20
b171s0014,-0.4313426823827537,-0.8293960857360974,365,365,1,64.3,30.1666666,64.3,198.4,-9.895012752188478,9.895012752188478,16.654764568286097,13.260880421181616,0.0028030449647056,0.8816407035926556,0.1097145617057624,midlatitude,15_21
b171s0016,-0.3937271870988794,-0.602208127365024,364,364,1,64.5666666,34.9166666,64.5666666,9.0,-5.67704302024446,5.67704302024446,1.5640040697976474,1.364166754377785,0.0003641751657648,0.6466346465150395,0.3509490955079349,midlatitude,15_21
b171s0019,-0.3421164408671354,-0.46543659565195455,364,364,1,64.55,39.7666666,64.55,7.86,-13.310446772279786,13.310446772279786,9.569695740766711,6.276054352392649,0.0015006853531611,0.7292605545291733,0.3650228145216932,midlatitude,15_21
b171s0020,-0.21326022918332913,-0.3744925184535229,365,365,1,64.7,43.3833333,64.7,31.0,-29.71278341049181,29.71278341049181,23.086627439265264,13.777867201147515,0.0038145205098533,0.9353549435756492,0.1931146528462088,midlatitude,15_22
b171s0021,-0.2576030350684368,-0.39173531350596713,364,364,1,64.0166666,44.45,64.0166666,65.06,-2.5323737879397186,2.5323737879397186,14.892523854941524,10.110928548774424,0.0022982543214321,0.9857440108052564,0.0746028680358465,midlatitude,15_22
b171s0029,-0.7572360285269554,-1.0561791291449734,361,361,1,64.2833333,60.8833333,64.2833333,29.0,-47.50460205934104,47.50460205934104,36.6784911343583,25.8089172662783,0.0061062762073214,0.9936188235952446,0.0118642019043936,midlatitude,15_24
b171s0031,-0.3793369316122422,-0.5071855916165317,365,365,1,63.9333333,65.05,63.9333333,32.0,7.55281069964305,7.55281069964305,10.60954140114264,6.96234087878422,0.0019869442311591,0.97846581122815,0.0278546002357354,midlatitude,15_24
b171s0039,-0.40556160485259724,-0.6260401675010728,365,365,1,63.9833333,82.0833333,63.9833333,33.0,-21.30200437915924,21.30200437915924,11.982381412174464,8.306806883163553,0.0020486762316896,0.9813487135544618,0.0320806904559283,midlatitude,15_26
b171s0042,-0.4435270690011619,-0.6311168558344366,365,365,1,64.2333333,87.5666666,64.2333333,30.0,-21.51649446739586,21.51649446739586,11.415521575706164,10.248684596827278,0.002665988482475,0.986533742208629,0.0211571475481124,midlatitude,15_26
b171s0048,-0.9821690471499277,-1.1033290163502372,363,363,1,64.2666666,100.2333333,64.2666666,168.0,-216.2018850127507,216.2018850127507,104.94478545927096,81.45828313425277,0.0189096505158387,0.998151902275757,0.0037964125348465,midlatitude,15_28
b171s0056,-1.68892479030571,-2.3853171919047984,362,362,1,64.2333333,116.9166666,64.2333333,139.05,-46.92972042392822,46.92972042392822,21.093338878463783,16.140167983574273,0.0036689112406332,0.993632983729283,0.0111572908059764,midlatitude,15_29
b171s0061,-0.26619454055132025,-0.2741762330416752,365,365,1,63.9666666,127.4666666,63.9666666,96.0,-51.19833044977227,51.19833044977227,58.643249257175015,41.85601200278411,0.0110624063029483,0.965839243404431,0.04657304441554,midlatitude,15_30
b171s0069,-2.5404501719017447,-2.930916549957184,365,365,1,64.55,144.4,64.55,518.52,-414.8168651629236,414.8168651629236,160.12768432617176,107.88421142578088,0.025501081496477,0.9822593736887522,0.0237342083682004,midlatitude,15_32
b171s0073,-0.5600740376616947,-0.47050657463404866,365,365,1,64.75,153.9666666,64.75,98.0,-213.59776325057487,213.59776325057487,129.5491848936768,98.3350075446046,0.02269438329539,0.9950531323109508,0.0114860316917561,midlatitude,15_33
b171s0081,-0.8933635199128903,-1.2511408292534492,365,365,1,64.6833333,170.4166666,64.6833333,26.0,8.997113556578462,8.997113556578462,31.79839122381196,18.80412009594106,0.0050773564094681,0.9944426467471744,0.0271810649181239,midlatitude,15_35
b171s0085,-0.4788565993000593,-0.8064244612393806,365,365,1,64.73495,177.741483,64.73495,59.13,-8.215471010507677,8.215471010507677,37.44615798858206,26.11748845995538,0.0067479702713234,0.700642370080019,0.3859249731966044,midlatitude,15_35
b171s0106,-1.379120682364728,-1.5853687579744158,365,365,1,64.046528,-139.12888900000002,64.046528,370.33,-370.9826334675426,370.9826334675426,158.6041628208046,117.36859234780653,0.0267081602327389,0.9875777886346518,0.017228384654406,midlatitude,15_4
b171s0118,-0.552350393095698,-0.7725389156102608,362,362,1,64.1833333,-114.0833333,64.1833333,368.0,-12.905966616715432,12.905966616715432,14.458223549227656,11.05370897065347,0.0028293104790247,0.8767094112481097,0.1049211963807834,midlatitude,15_6
b171s0126,-0.6058802928071607,-0.7852870008575324,365,365,2,64.3077778,-96.038889,64.3077778,35.0,-3.2843077103762326,13.369034989504442,20.941501990493208,13.332102457997216,0.0039773630146442,0.8908929642363199,0.1277473621265337,midlatitude,15_8
b171s0132,-0.7738337035120416,-1.1156813246184314,353,353,1,64.193333,-83.359444,64.193333,64.0,-31.199969760959178,31.199969760959178,27.94058987547537,12.715510947319837,0.0033482590800195,0.4583813845491234,0.3990485936177456,midlatitude,15_9
b171s0136,-0.47513167010934554,-0.7030320678370847,365,365,1,64.23166665,-76.53166665,64.23166665,50.0,7.87591533149471,7.87591533149471,6.828359023032433,3.781902608092107,0.0010183742167564,0.3010441180718971,0.3628407209450935,midlatitude,15_10
b171s0148,-0.8096706496603098,-1.065910056446997,364,364,1,64.1666666,-51.75,64.1666666,84.0,-6.1830021399699575,6.1830021399699575,54.96171354992656,58.14479771403787,0.0110970153754323,0.4806525356377165,0.448665338189997,midlatitude,15_12
b171s0153,-0.2992330153812176,-0.3387137168330246,365,365,1,64.7833333,-40.3,64.7833333,80.0,-14.470681958706775,14.470681958706775,81.43021271712978,46.6693708979855,0.0133958746365112,0.565407576542743,0.4498173784194106,midlatitude,15_13
b171s0162,-0.439189353919671,-0.5180011986964783,365,365,3,64.07666776666666,-22.146852,64.07666776666666,39.91,-50.18152895585056,66.1546081960873,71.45282721209679,61.32447718267386,0.0134903411441539,0.3522281618356284,0.4070419784044068,midlatitude,15_15
b172s0008,-0.558106757460457,-1.1724330311774496,356,356,1,64.95,17.7,64.95,279.0,-116.18387235957186,116.18387235957186,41.941951904296815,37.06246459960939,0.008156706392765,0.8869127144466485,0.1917243514506791,midlatitude,15_19
b172s0010,-0.5324753997666664,-0.7418433888430863,365,365,1,65.543758,22.121989,65.543758,19.81,6.035571336480546,6.035571336480546,9.43360057799032,8.939905914502845,0.0019897923115306,0.6895859649791523,0.3816734893148059,midlatitude,15_20
b172s0011,-0.38799667423397627,-0.5137091768921515,365,365,5,65.2033333,24.78999996,65.2033333,9.04,-5.697170624333388,13.822209678973536,3.914780651124772,2.765321295579509,0.0007236718128393,0.7040895389723753,0.3715214060762592,midlatitude,15_20
b172s0012,-0.23936383640159542,-0.4859108090144968,365,365,1,65.4166666,26.9666666,65.4166666,120.0,-17.157618189393276,17.157618189393276,8.838401760196387,8.61506429357258,0.0020462360797226,0.8499936252472837,0.2459769476495908,midlatitude,15_20
b172s0013,-0.3470942450374353,-0.6430891246266296,365,365,1,64.9333333,28.75,64.9333333,225.2,7.357868691302485,7.357868691302485,18.913769446691894,14.350296981127933,0.0030955046244025,0.8871712129039703,0.1396114091609628,midlatitude,15_20
b172s0014,-0.34594358814567716,-0.5960483701959239,364,364,1,65.2166666,31.1666666,65.2166666,120.0,-31.87302212930743,31.87302212930743,23.08329387229388,15.369183496282028,0.0033912435473043,0.8406839957694783,0.1761646497630919,midlatitude,15_21
b172s0016,-0.8971316879504584,-1.316470784335922,365,365,2,65.0083333,35.25,65.0083333,7.7,-0.595260552772336,3.399173430258472,1.8637259959131127,0.8799109584179852,0.0003129180363369,0.567638980113182,0.3742610550924449,midlatitude,15_21
b172s0017,0.01880374810070014,0.05929111243633859,365,365,1,65.2,36.8166666,65.2,17.0,0.7007830062066311,0.7007830062066311,8.493904317993028,6.142365989467681,0.0014947360355341,0.4790993773673309,0.3921386385113604,midlatitude,15_21
b172s0018,-0.4113438395929087,-0.5182277135247102,365,365,1,65.4666666,39.7333333,65.4666666,77.0,32.86204997547041,32.86204997547041,24.10943630410713,12.994344613206309,0.0037009707948297,0.591852516089694,0.4038666572346751,midlatitude,15_21
b172s0021,-0.21605044078740931,-0.2905616456798523,365,365,1,64.9,45.7666666,64.9,71.0,3.2893124639595044,3.2893124639595044,18.12970214126,12.583083448657357,0.0031732477964473,0.9711846934842728,0.1264334757916385,midlatitude,15_22
b172s0024,-0.22925808299130093,-0.3697039076093542,365,365,1,65.4333333,52.2666666,65.4333333,68.0,-3.339489457678667,3.339489457678667,23.00187997088537,17.835753643221945,0.0044685132463463,0.9898868791828576,0.0399024659708567,midlatitude,15_23
b172s0025,-0.6336823474776551,-1.149891433324978,363,363,1,65.0333333,53.9666666,65.0333333,52.0,-35.42266793599248,35.42266793599248,17.480074608524767,14.895394484274036,0.0035590305053088,0.9932297496081478,0.0134407811783597,midlatitude,15_23
b172s0026,-0.4246224790158703,-0.5193610697530259,365,365,1,65.1333333,57.1333333,65.1333333,53.2,-36.42838794690478,36.42838794690478,19.009455588190896,12.15669464028938,0.003065679640046,0.9922047224729016,0.0110679284454378,midlatitude,15_23
b172s0030,-0.6219009769672005,-0.8767439574051138,365,365,1,65.4833333,64.7166666,65.4833333,19.0,-20.81857582175201,20.81857582175201,18.97564386161856,8.768254644485923,0.0031601174817967,0.9679153066577604,0.0487197383154557,midlatitude,15_24
b172s0033,-0.318212256348966,-0.410125662063848,365,365,1,65.4666666,72.6666666,65.4666666,19.0,-4.24335057616852,4.24335057616852,9.991133308648603,6.073805719217099,0.0016186492349673,0.919891080175676,0.1832229458422644,midlatitude,15_25
b172s0038,-0.2786072950667949,-0.43281199088896516,365,365,1,65.7,82.45,65.7,24.7,-3.3657608612522587,3.3657608612522587,7.619908447265626,6.782005615234369,0.0014993491768836,0.9733725349101204,0.0293756523962691,midlatitude,15_26
b172s0059,-1.4480476655333228,-1.5929986368881288,364,364,1,65.3,127.1166667,65.3,73.3,-473.9173001618779,473.9173001618779,127.06072517071276,115.211671269641,0.0256453182123163,0.9599729949849888,0.0552559292754605,midlatitude,15_30
b172s0074,-1.1377691080484922,-1.5320680597632934,365,365,1,65.2333333,160.5333333,65.2333333,264.0,-104.26647858863112,104.26647858863112,72.0129378290863,46.30686180491935,0.0114224808716171,0.998060430358009,0.010430529346158,midlatitude,15_34
b172s0082,-0.2982869288957697,-0.4679149018943851,365,365,1,65.1833333,176.7666666,65.1833333,18.5,-10.50015859740234,10.50015859740234,16.88613407450998,13.0384713161044,0.0036034101745192,0.8459237665875086,0.2858567459904935,midlatitude,15_35
b172s0108,-0.8648167184486466,-1.293046135921667,365,365,2,65.28066,-126.774285,65.28066,83.12,-166.22766407648737,166.22766407648737,140.11579698769924,93.69470068442496,0.0256458733059641,0.943730188709846,0.1169781364138559,midlatitude,15_5
b172s0110,-0.6485191258421519,-0.9514260176032364,347,347,1,65.2166666,-123.4333333,65.2166666,213.0,-7.59840296582982,7.59840296582982,43.396770815151314,23.60766291379862,0.0069828298844666,0.801132070336363,0.2730051030146989,midlatitude,15_5
b172s0143,-0.23479515012614646,-0.2725710225744322,365,365,2,65.21683329999999,-52.7415,65.21683329999999,14.5,-50.24450920045296,52.81538278929663,33.73703128192859,31.8398081628979,0.0062121241967147,0.4569155183173244,0.4496292416611638,midlatitude,15_12
b172s0156,-0.48934471746722213,-0.719627525867855,364,364,1,64.9,-23.9333333,64.9,7.0,-44.55266932143715,44.55266932143715,69.20257602524589,58.12633778723125,0.0132209550651979,0.2349177901201818,0.3414535590649292,midlatitude,15_15
b172s0159,-2.5041418111261273,-2.606633769217757,365,365,2,65.67166365,-18.0946848,65.67166365,16.41,-517.6530717854157,517.6530717854157,259.2508949836697,229.62259525802105,0.0602139229991691,0.6220648417545367,0.4216511489894641,midlatitude,15_16
b173s0006,-1.135112852072382,-1.235205743014303,361,361,1,65.806111,15.082778,65.806111,458.11,-328.65575320895834,328.65575320895834,163.60656424755857,143.12094564064813,0.0329930627125212,0.800215607479869,0.2965563886819091,midlatitude,15_19
b173s0008,-0.4307207446254009,-0.78655770698591,364,364,1,66.05,17.8333333,66.05,432.0,-61.1028169820508,61.1028169820508,54.44093699187971,48.27964599238514,0.0108308745909076,0.8981693152967279,0.1615614100850948,midlatitude,15_19
b173s0010,-0.699964260383462,-1.0105705236485916,365,365,1,65.85,24.1666666,65.85,9.0,-19.737262717676767,19.737262717676767,9.163820396191202,6.307786245766466,0.001661527697389,0.7482740425950433,0.3552858041866445,midlatitude,15_20
b173s0011,-0.5326971946943085,-0.8991431038939734,365,365,4,66.2121389,25.67477495,66.2121389,92.3225,-27.066686420173216,28.53265490882673,19.67617527499504,16.23117348131165,0.0035810327805681,0.8531923125720463,0.2531940083254048,midlatitude,15_20
b173s0013,-0.27776113583344825,-0.5155526935322926,364,364,1,65.987575,29.239381,65.987575,263.95,-13.82563300176571,13.82563300176571,19.344508707424133,16.501620149767046,0.0037852727341015,0.8867803093572012,0.1344929757399439,midlatitude,15_20
b173s0016,-0.23901181407878455,-0.3964844217237495,345,345,1,66.3333333,36.0166666,66.3333333,3.5,-41.90800682243468,41.90800682243468,10.698020340367446,6.570087332143028,0.0019654647803056,0.6000759168583086,0.3844980543734688,midlatitude,15_21
b173s0017,-0.5987200916952001,-0.8324386901767099,361,361,1,66.1833333,39.5333333,66.1833333,9.0,-48.136859349935285,48.136859349935285,21.338166576306776,8.666267544096064,0.002690232222729,0.5795135920129455,0.4051682294642275,midlatitude,15_21
b173s0019,-0.3156258443424645,-0.44645812999185125,365,365,2,66.12499995,43.7333333,66.12499995,20.0,2.2469522164873688,12.82747230985467,7.0882827985303525,5.871283949339332,0.0013896718940691,0.7179594785450537,0.3679768174044771,midlatitude,15_22
b173s0020,-0.32713253721839347,-0.7427465861530153,362,362,1,65.7666666,46.2,65.7666666,42.2,-21.882408293575292,21.882408293575292,17.530114467046022,9.114369990810536,0.0023226090546357,0.8954040155004221,0.254263319695434,midlatitude,15_22
b173s0023,-0.1927702868039188,-0.31062301117510277,365,365,1,66.25,52.55,66.25,22.0,-25.82540737662724,25.82540737662724,12.697894287109396,8.935211181640655,0.0024345830082893,0.9712219553876648,0.1054650825523432,midlatitude,15_23
b173s0025,-0.24553201056469384,-0.35195202103532847,365,365,1,65.9666666,56.9166666,65.9666666,78.0,17.847937934891206,17.847937934891206,15.961339161460472,12.016202225235434,0.0029338076620157,0.9869569102337205,0.0392794455731955,midlatitude,15_23
b173s0027,-0.3861207825786382,-0.601704062825663,362,362,1,66.4333333,60.7666666,66.4333333,62.0,-22.14674228562224,22.14674228562224,14.646670302989287,9.904917221286622,0.0021521667991248,0.9842806681996654,0.0546980106399994,midlatitude,15_24
b173s0029,-0.3770321725595324,-0.5586580749281037,365,365,1,65.8333333,65.9333333,65.8333333,16.5,6.454083073826544,6.454083073826544,8.883891431979686,6.798849902396096,0.0014476562742594,0.9544747944012932,0.0743288340716028,midlatitude,15_24
b173s0034,-0.22450941706291982,-0.3511952101350763,365,365,1,66.1,76.7833333,66.1,61.9,7.258532169258132,7.258532169258132,8.006752243874471,4.6404224151440365,0.0012539149492913,0.9375763364616618,0.136473313218268,midlatitude,15_25
b173s0039,-0.3648107816989051,-0.5461304001813833,365,365,1,65.7833333,87.9888889,65.7833333,38.0,-15.986231873999728,15.986231873999728,20.179666142523168,15.272444318370797,0.0041005167302085,0.9717318525210186,0.0443503268315839,midlatitude,15_26
b173s0050,-0.5404568732694657,-0.7348866738545577,365,365,1,66.400431,112.030325,66.400431,505.96,70.60217278846329,70.60217278846329,49.630544396708686,43.857757658118025,0.0088537385519889,0.99891882493296,0.0027590785876366,midlatitude,15_29
